image_path,label,generator,split
Nature\n01774750_3019.JPEG,0,Nature,train
BigGAN\668_biggan_00143.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00022313.JPEG,0,Nature,train
ADM\329_adm_90.jpg,1,ADM,train
BigGAN\292_biggan_00063.jpg,1,BigGAN,train
ADM\183_adm_7.jpg,1,ADM,train
stable_diffusion_v_1_5\517_sdv5_00173.jpg,1,stable_diffusion_v_1_5,train
Nature\n02268443_35568.JPEG,0,Nature,train
Nature\n01614925_5501.JPEG,0,Nature,train
ADM\524_adm_144.jpg,1,ADM,train
ADM\113_adm_91.jpg,1,ADM,train
ADM\451_adm_153.jpg,1,ADM,train
stable_diffusion_v_1_5\717_sdv5_00021.jpg,1,stable_diffusion_v_1_5,train
BigGAN\194_biggan_00005.jpg,1,BigGAN,train
stable_diffusion_v_1_5\214_sdv5_00140.jpg,1,stable_diffusion_v_1_5,train
BigGAN\809_biggan_00074.jpg,1,BigGAN,train
ADM\815_adm_91.jpg,1,ADM,train
stable_diffusion_v_1_5\050_sdv5_00063.jpg,1,stable_diffusion_v_1_5,train
Nature\n01664065_7062.JPEG,0,Nature,train
stable_diffusion_v_1_5\754_sdv5_00182.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00039026.JPEG,0,Nature,train
Nature\n01877812_7544.JPEG,0,Nature,train
ADM\729_adm_180.jpg,1,ADM,train
Nature\n02012849_6424.JPEG,0,Nature,train
ADM\258_adm_34.jpg,1,ADM,train
stable_diffusion_v_1_5\063_sdv5_00040.jpg,1,stable_diffusion_v_1_5,train
ADM\757_adm_88.jpg,1,ADM,train
ADM\112_adm_152.jpg,1,ADM,train
Nature\n01582220_9649.JPEG,0,Nature,train
stable_diffusion_v_1_5\480_sdv5_00169.jpg,1,stable_diffusion_v_1_5,train
BigGAN\594_biggan_00074.jpg,1,BigGAN,train
BigGAN\837_biggan_00172.jpg,1,BigGAN,train
ADM\357_adm_108.jpg,1,ADM,train
ADM\301_adm_188.jpg,1,ADM,train
Nature\n01729322_4216.JPEG,0,Nature,train
Nature\n01693334_8783.JPEG,0,Nature,train
ADM\937_adm_153.jpg,1,ADM,train
Nature\n01828970_9703.JPEG,0,Nature,train
Nature\n01755581_8063.JPEG,0,Nature,train
BigGAN\003_biggan_00035.jpg,1,BigGAN,train
stable_diffusion_v_1_5\967_sdv5_00140.jpg,1,stable_diffusion_v_1_5,train
Nature\n01773797_1098.JPEG,0,Nature,train
BigGAN\071_biggan_00046.jpg,1,BigGAN,train
BigGAN\495_biggan_00093.jpg,1,BigGAN,train
ADM\671_adm_22.jpg,1,ADM,train
Nature\ILSVRC2012_val_00009344.JPEG,0,Nature,train
BigGAN\799_biggan_00000.jpg,1,BigGAN,train
stable_diffusion_v_1_5\396_sdv5_00040.jpg,1,stable_diffusion_v_1_5,train
Nature\n01806143_13817.JPEG,0,Nature,train
BigGAN\718_biggan_00145.jpg,1,BigGAN,train
BigGAN\214_biggan_00081.jpg,1,BigGAN,train
Nature\n01514668_6950.JPEG,0,Nature,train
Nature\n01484850_2030.JPEG,0,Nature,train
ADM\708_adm_82.jpg,1,ADM,train
ADM\325_adm_156.jpg,1,ADM,train
stable_diffusion_v_1_5\319_sdv5_00096.jpg,1,stable_diffusion_v_1_5,train
ADM\726_adm_17.jpg,1,ADM,train
ADM\658_adm_146.jpg,1,ADM,train
Nature\n02028035_9755.JPEG,0,Nature,train
BigGAN\135_biggan_00074.jpg,1,BigGAN,train
Nature\n02012849_7443.JPEG,0,Nature,train
Nature\n02011460_3925.JPEG,0,Nature,train
Nature\n01773797_6089.JPEG,0,Nature,train
Nature\n01773797_3002.JPEG,0,Nature,train
BigGAN\364_biggan_00156.jpg,1,BigGAN,train
Nature\n02006656_9520.JPEG,0,Nature,train
ADM\428_adm_33.jpg,1,ADM,train
Nature\n01944390_11631.JPEG,0,Nature,train
ADM\375_adm_2.jpg,1,ADM,train
BigGAN\252_biggan_00013.jpg,1,BigGAN,train
ADM\457_adm_122.jpg,1,ADM,train
ADM\218_adm_185.jpg,1,ADM,train
Nature\ILSVRC2012_val_00025803.JPEG,0,Nature,train
ADM\204_adm_153.jpg,1,ADM,train
ADM\739_adm_85.jpg,1,ADM,train
BigGAN\749_biggan_00078.jpg,1,BigGAN,train
ADM\912_adm_82.jpg,1,ADM,train
stable_diffusion_v_1_5\118_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\332_sdv5_00083.jpg,1,stable_diffusion_v_1_5,train
Nature\n01514859_9320.JPEG,0,Nature,train
Nature\n01847000_9489.JPEG,0,Nature,train
stable_diffusion_v_1_5\279_sdv5_00156.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\291_sdv5_00027.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00043484.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00049450.JPEG,0,Nature,train
BigGAN\428_biggan_00034.jpg,1,BigGAN,train
stable_diffusion_v_1_5\956_sdv5_00157.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\114_sdv5_00020.jpg,1,stable_diffusion_v_1_5,train
Nature\n01560419_9125.JPEG,0,Nature,train
stable_diffusion_v_1_5\918_sdv5_00058.jpg,1,stable_diffusion_v_1_5,train
BigGAN\061_biggan_00040.jpg,1,BigGAN,train
BigGAN\038_biggan_00006.jpg,1,BigGAN,train
Nature\n01820546_1915.JPEG,0,Nature,train
stable_diffusion_v_1_5\634_sdv5_00034.jpg,1,stable_diffusion_v_1_5,train
BigGAN\271_biggan_00157.jpg,1,BigGAN,train
BigGAN\282_biggan_00001.jpg,1,BigGAN,train
ADM\952_adm_86.jpg,1,ADM,train
BigGAN\925_biggan_00170.jpg,1,BigGAN,train
BigGAN\681_biggan_00124.jpg,1,BigGAN,train
stable_diffusion_v_1_5\262_sdv5_00148.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\152_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
Nature\n01614925_2044.JPEG,0,Nature,train
ADM\72_adm_152.jpg,1,ADM,train
Nature\n01693334_24248.JPEG,0,Nature,train
stable_diffusion_v_1_5\142_sdv5_00190.jpg,1,stable_diffusion_v_1_5,train
ADM\774_adm_53.jpg,1,ADM,train
ADM\679_adm_177.jpg,1,ADM,train
stable_diffusion_v_1_5\319_sdv5_00004.jpg,1,stable_diffusion_v_1_5,train
ADM\829_adm_153.jpg,1,ADM,train
stable_diffusion_v_1_5\286_sdv5_00140.jpg,1,stable_diffusion_v_1_5,train
ADM\319_adm_106.jpg,1,ADM,train
stable_diffusion_v_1_5\123_sdv5_00139.jpg,1,stable_diffusion_v_1_5,train
Nature\n02483708_2126.JPEG,0,Nature,train
ADM\409_adm_147.jpg,1,ADM,train
Nature\n01608432_1114.JPEG,0,Nature,train
stable_diffusion_v_1_5\797_sdv5_00130.jpg,1,stable_diffusion_v_1_5,train
ADM\182_adm_153.jpg,1,ADM,train
Nature\n01820546_3858.JPEG,0,Nature,train
Nature\n01537544_2994.JPEG,0,Nature,train
stable_diffusion_v_1_5\721_sdv5_00052.jpg,1,stable_diffusion_v_1_5,train
Nature\n01978455_9331.JPEG,0,Nature,train
BigGAN\935_biggan_00039.jpg,1,BigGAN,train
stable_diffusion_v_1_5\132_sdv5_00178.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\077_sdv5_00078.jpg,1,stable_diffusion_v_1_5,train
Nature\n01944390_12319.JPEG,0,Nature,train
ADM\523_adm_143.jpg,1,ADM,train
BigGAN\582_biggan_00167.jpg,1,BigGAN,train
BigGAN\540_biggan_00020.jpg,1,BigGAN,train
ADM\162_adm_104.jpg,1,ADM,train
BigGAN\921_biggan_00051.jpg,1,BigGAN,train
stable_diffusion_v_1_5\969_sdv5_00124.jpg,1,stable_diffusion_v_1_5,train
Nature\n01592084_6933.JPEG,0,Nature,train
stable_diffusion_v_1_5\377_sdv5_00061.jpg,1,stable_diffusion_v_1_5,train
ADM\745_adm_166.jpg,1,ADM,train
stable_diffusion_v_1_5\410_sdv5_00076.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\606_sdv5_00050.jpg,1,stable_diffusion_v_1_5,train
BigGAN\121_biggan_00185.jpg,1,BigGAN,train
Nature\n02342885_8321.JPEG,0,Nature,train
BigGAN\178_biggan_00011.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00030039.JPEG,0,Nature,train
Nature\n01855672_15310.JPEG,0,Nature,train
ADM\546_adm_139.jpg,1,ADM,train
BigGAN\816_biggan_00115.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00038356.JPEG,0,Nature,train
BigGAN\613_biggan_00166.jpg,1,BigGAN,train
stable_diffusion_v_1_5\364_sdv5_00062.jpg,1,stable_diffusion_v_1_5,train
BigGAN\300_biggan_00190.jpg,1,BigGAN,train
ADM\132_adm_189.jpg,1,ADM,train
Nature\n01531178_15381.JPEG,0,Nature,train
Nature\n01955084_6754.JPEG,0,Nature,train
Nature\n01910747_1936.JPEG,0,Nature,train
Nature\n01514859_487.JPEG,0,Nature,train
stable_diffusion_v_1_5\327_sdv5_00182.jpg,1,stable_diffusion_v_1_5,train
BigGAN\413_biggan_00110.jpg,1,BigGAN,train
BigGAN\755_biggan_00039.jpg,1,BigGAN,train
stable_diffusion_v_1_5\341_sdv5_00014.jpg,1,stable_diffusion_v_1_5,train
Nature\n01986214_10469.JPEG,0,Nature,train
Nature\n01560419_6258.JPEG,0,Nature,train
Nature\n02011460_7293.JPEG,0,Nature,train
BigGAN\734_biggan_00129.jpg,1,BigGAN,train
BigGAN\425_biggan_00002.jpg,1,BigGAN,train
stable_diffusion_v_1_5\968_sdv5_00027.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00020294.JPEG,0,Nature,train
stable_diffusion_v_1_5\058_sdv5_00159.jpg,1,stable_diffusion_v_1_5,train
Nature\n01514668_22588.JPEG,0,Nature,train
Nature\n02013706_814.JPEG,0,Nature,train
ADM\450_adm_120.jpg,1,ADM,train
BigGAN\714_biggan_00039.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00027478.JPEG,0,Nature,train
BigGAN\462_biggan_00057.jpg,1,BigGAN,train
stable_diffusion_v_1_5\340_sdv5_00057.jpg,1,stable_diffusion_v_1_5,train
BigGAN\936_biggan_00095.jpg,1,BigGAN,train
stable_diffusion_v_1_5\945_sdv5_00033.jpg,1,stable_diffusion_v_1_5,train
BigGAN\222_biggan_00153.jpg,1,BigGAN,train
ADM\740_adm_153.jpg,1,ADM,train
BigGAN\241_biggan_00127.jpg,1,BigGAN,train
stable_diffusion_v_1_5\688_sdv5_00042.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\874_sdv5_00178.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\979_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
BigGAN\132_biggan_00091.jpg,1,BigGAN,train
stable_diffusion_v_1_5\536_sdv5_00110.jpg,1,stable_diffusion_v_1_5,train
ADM\103_adm_187.jpg,1,ADM,train
stable_diffusion_v_1_5\338_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
ADM\614_adm_34.jpg,1,ADM,train
Nature\n02793495_19067.JPEG,0,Nature,train
Nature\n01614925_9638.JPEG,0,Nature,train
BigGAN\929_biggan_00143.jpg,1,BigGAN,train
Nature\n01819313_5702.JPEG,0,Nature,train
Nature\n01806143_2129.JPEG,0,Nature,train
Nature\n01614925_6353.JPEG,0,Nature,train
BigGAN\115_biggan_00145.jpg,1,BigGAN,train
ADM\584_adm_10.jpg,1,ADM,train
ADM\237_adm_91.jpg,1,ADM,train
ADM\429_adm_153.jpg,1,ADM,train
BigGAN\360_biggan_00180.jpg,1,BigGAN,train
ADM\27_adm_153.jpg,1,ADM,train
Nature\n01773797_1904.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00012684.JPEG,0,Nature,train
stable_diffusion_v_1_5\111_sdv5_00178.jpg,1,stable_diffusion_v_1_5,train
ADM\545_adm_91.jpg,1,ADM,train
BigGAN\741_biggan_00039.jpg,1,BigGAN,train
Nature\n01950731_12564.JPEG,0,Nature,train
ADM\524_adm_91.jpg,1,ADM,train
BigGAN\207_biggan_00169.jpg,1,BigGAN,train
BigGAN\982_biggan_00050.jpg,1,BigGAN,train
ADM\613_adm_188.jpg,1,ADM,train
ADM\18_adm_153.jpg,1,ADM,train
stable_diffusion_v_1_5\522_sdv5_00089.jpg,1,stable_diffusion_v_1_5,train
Nature\n01514668_19607.JPEG,0,Nature,train
ADM\538_adm_56.jpg,1,ADM,train
Nature\n01820546_2285.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00007390.JPEG,0,Nature,train
Nature\n01695060_2312.JPEG,0,Nature,train
stable_diffusion_v_1_5\052_sdv5_00073.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\355_sdv5_00096.jpg,1,stable_diffusion_v_1_5,train
BigGAN\566_biggan_00189.jpg,1,BigGAN,train
stable_diffusion_v_1_5\442_sdv5_00198.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\607_sdv5_00191.jpg,1,stable_diffusion_v_1_5,train
Nature\n01955084_11968.JPEG,0,Nature,train
ADM\598_adm_182.jpg,1,ADM,train
BigGAN\474_biggan_00000.jpg,1,BigGAN,train
stable_diffusion_v_1_5\341_sdv5_00081.jpg,1,stable_diffusion_v_1_5,train
BigGAN\908_biggan_00021.jpg,1,BigGAN,train
BigGAN\808_biggan_00177.jpg,1,BigGAN,train
BigGAN\510_biggan_00103.jpg,1,BigGAN,train
stable_diffusion_v_1_5\307_sdv5_00044.jpg,1,stable_diffusion_v_1_5,train
ADM\335_adm_44.jpg,1,ADM,train
Nature\ILSVRC2012_val_00041465.JPEG,0,Nature,train
stable_diffusion_v_1_5\123_sdv5_00024.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\882_sdv5_00045.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00031443.JPEG,0,Nature,train
stable_diffusion_v_1_5\456_sdv5_00007.jpg,1,stable_diffusion_v_1_5,train
BigGAN\129_biggan_00002.jpg,1,BigGAN,train
Nature\n02051845_9057.JPEG,0,Nature,train
BigGAN\075_biggan_00184.jpg,1,BigGAN,train
Nature\n01531178_16716.JPEG,0,Nature,train
Nature\n01537544_9556.JPEG,0,Nature,train
BigGAN\176_biggan_00081.jpg,1,BigGAN,train
Nature\n01776313_27588.JPEG,0,Nature,train
ADM\641_adm_85.jpg,1,ADM,train
BigGAN\741_biggan_00150.jpg,1,BigGAN,train
ADM\868_adm_34.jpg,1,ADM,train
ADM\695_adm_71.jpg,1,ADM,train
BigGAN\957_biggan_00022.jpg,1,BigGAN,train
ADM\360_adm_155.jpg,1,ADM,train
stable_diffusion_v_1_5\708_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
Nature\n02037110_2844.JPEG,0,Nature,train
BigGAN\651_biggan_00167.jpg,1,BigGAN,train
stable_diffusion_v_1_5\085_sdv5_00121.jpg,1,stable_diffusion_v_1_5,train
BigGAN\083_biggan_00122.jpg,1,BigGAN,train
stable_diffusion_v_1_5\352_sdv5_00127.jpg,1,stable_diffusion_v_1_5,train
Nature\n01608432_2041.JPEG,0,Nature,train
BigGAN\624_biggan_00049.jpg,1,BigGAN,train
ADM\653_adm_106.jpg,1,ADM,train
Nature\n01950731_5149.JPEG,0,Nature,train
BigGAN\255_biggan_00067.jpg,1,BigGAN,train
ADM\515_adm_152.jpg,1,ADM,train
Nature\n01806143_308.JPEG,0,Nature,train
stable_diffusion_v_1_5\388_sdv5_00189.jpg,1,stable_diffusion_v_1_5,train
ADM\110_adm_100.jpg,1,ADM,train
stable_diffusion_v_1_5\869_sdv5_00150.jpg,1,stable_diffusion_v_1_5,train
Nature\n01818515_4548.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00029243.JPEG,0,Nature,train
stable_diffusion_v_1_5\526_sdv5_00008.jpg,1,stable_diffusion_v_1_5,train
ADM\678_adm_91.jpg,1,ADM,train
ADM\43_adm_53.jpg,1,ADM,train
ADM\923_adm_174.jpg,1,ADM,train
BigGAN\603_biggan_00163.jpg,1,BigGAN,train
ADM\367_adm_98.jpg,1,ADM,train
BigGAN\626_biggan_00179.jpg,1,BigGAN,train
stable_diffusion_v_1_5\219_sdv5_00103.jpg,1,stable_diffusion_v_1_5,train
BigGAN\160_biggan_00022.jpg,1,BigGAN,train
BigGAN\886_biggan_00127.jpg,1,BigGAN,train
Nature\n01601694_11759.JPEG,0,Nature,train
BigGAN\061_biggan_00082.jpg,1,BigGAN,train
Nature\n01773797_2760.JPEG,0,Nature,train
Nature\n02112350_3558.JPEG,0,Nature,train
stable_diffusion_v_1_5\246_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
Nature\n01735189_1924.JPEG,0,Nature,train
ADM\752_adm_79.jpg,1,ADM,train
stable_diffusion_v_1_5\959_sdv5_00108.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\851_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
ADM\447_adm_56.jpg,1,ADM,train
ADM\861_adm_7.jpg,1,ADM,train
stable_diffusion_v_1_5\044_sdv5_00027.jpg,1,stable_diffusion_v_1_5,train
Nature\n01860187_3214.JPEG,0,Nature,train
Nature\n01622779_1847.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00005865.JPEG,0,Nature,train
Nature\n04141076_35094.JPEG,0,Nature,train
stable_diffusion_v_1_5\922_sdv5_00155.jpg,1,stable_diffusion_v_1_5,train
BigGAN\192_biggan_00089.jpg,1,BigGAN,train
BigGAN\857_biggan_00134.jpg,1,BigGAN,train
ADM\95_adm_59.jpg,1,ADM,train
stable_diffusion_v_1_5\917_sdv5_00067.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\898_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\192_sdv5_00014.jpg,1,stable_diffusion_v_1_5,train
Nature\n01773797_4087.JPEG,0,Nature,train
Nature\n01622779_2259.JPEG,0,Nature,train
Nature\n01755581_11031.JPEG,0,Nature,train
BigGAN\052_biggan_00076.jpg,1,BigGAN,train
Nature\n01855672_11779.JPEG,0,Nature,train
BigGAN\265_biggan_00074.jpg,1,BigGAN,train
stable_diffusion_v_1_5\801_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
BigGAN\341_biggan_00105.jpg,1,BigGAN,train
BigGAN\157_biggan_00091.jpg,1,BigGAN,train
Nature\n01687978_13761.JPEG,0,Nature,train
ADM\122_adm_7.jpg,1,ADM,train
Nature\ILSVRC2012_val_00004345.JPEG,0,Nature,train
stable_diffusion_v_1_5\615_sdv5_00172.jpg,1,stable_diffusion_v_1_5,train
Nature\n01775062_3182.JPEG,0,Nature,train
stable_diffusion_v_1_5\663_sdv5_00171.jpg,1,stable_diffusion_v_1_5,train
BigGAN\979_biggan_00036.jpg,1,BigGAN,train
ADM\128_adm_109.jpg,1,ADM,train
stable_diffusion_v_1_5\062_sdv5_00076.jpg,1,stable_diffusion_v_1_5,train
Nature\n01843383_3365.JPEG,0,Nature,train
BigGAN\093_biggan_00037.jpg,1,BigGAN,train
stable_diffusion_v_1_5\860_sdv5_00040.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\718_sdv5_00028.jpg,1,stable_diffusion_v_1_5,train
BigGAN\927_biggan_00155.jpg,1,BigGAN,train
ADM\937_adm_49.jpg,1,ADM,train
Nature\n01833805_6713.JPEG,0,Nature,train
stable_diffusion_v_1_5\437_sdv5_00012.jpg,1,stable_diffusion_v_1_5,train
ADM\777_adm_153.jpg,1,ADM,train
stable_diffusion_v_1_5\293_sdv5_00110.jpg,1,stable_diffusion_v_1_5,train
BigGAN\725_biggan_00180.jpg,1,BigGAN,train
ADM\100_adm_127.jpg,1,ADM,train
stable_diffusion_v_1_5\095_sdv5_00077.jpg,1,stable_diffusion_v_1_5,train
BigGAN\107_biggan_00020.jpg,1,BigGAN,train
BigGAN\278_biggan_00167.jpg,1,BigGAN,train
Nature\n01756291_13003.JPEG,0,Nature,train
ADM\988_adm_10.jpg,1,ADM,train
ADM\564_adm_80.jpg,1,ADM,train
stable_diffusion_v_1_5\152_sdv5_00037.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\154_sdv5_00105.jpg,1,stable_diffusion_v_1_5,train
Nature\n02058221_13924.JPEG,0,Nature,train
BigGAN\444_biggan_00032.jpg,1,BigGAN,train
ADM\930_adm_174.jpg,1,ADM,train
stable_diffusion_v_1_5\829_sdv5_00107.jpg,1,stable_diffusion_v_1_5,train
ADM\886_adm_186.jpg,1,ADM,train
BigGAN\792_biggan_00184.jpg,1,BigGAN,train
ADM\515_adm_127.jpg,1,ADM,train
Nature\n01484850_2203.JPEG,0,Nature,train
ADM\21_adm_100.jpg,1,ADM,train
Nature\n01582220_4912.JPEG,0,Nature,train
BigGAN\295_biggan_00040.jpg,1,BigGAN,train
stable_diffusion_v_1_5\612_sdv5_00188.jpg,1,stable_diffusion_v_1_5,train
BigGAN\211_biggan_00114.jpg,1,BigGAN,train
Nature\n01664065_1232.JPEG,0,Nature,train
Nature\n01824575_2679.JPEG,0,Nature,train
BigGAN\282_biggan_00035.jpg,1,BigGAN,train
BigGAN\754_biggan_00115.jpg,1,BigGAN,train
Nature\n02018207_265.JPEG,0,Nature,train
Nature\n03000134_4093.JPEG,0,Nature,train
Nature\n01537544_7960.JPEG,0,Nature,train
ADM\986_adm_18.jpg,1,ADM,train
BigGAN\140_biggan_00190.jpg,1,BigGAN,train
Nature\n02011460_1622.JPEG,0,Nature,train
Nature\n02007558_3011.JPEG,0,Nature,train
ADM\888_adm_78.jpg,1,ADM,train
stable_diffusion_v_1_5\669_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
ADM\848_adm_60.jpg,1,ADM,train
Nature\n01773549_4504.JPEG,0,Nature,train
stable_diffusion_v_1_5\526_sdv5_00182.jpg,1,stable_diffusion_v_1_5,train
BigGAN\365_biggan_00060.jpg,1,BigGAN,train
stable_diffusion_v_1_5\354_sdv5_00058.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00000470.JPEG,0,Nature,train
Nature\n01819313_4677.JPEG,0,Nature,train
BigGAN\612_biggan_00093.jpg,1,BigGAN,train
stable_diffusion_v_1_5\651_sdv5_00139.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\110_sdv5_00143.jpg,1,stable_diffusion_v_1_5,train
ADM\931_adm_62.jpg,1,ADM,train
BigGAN\690_biggan_00175.jpg,1,BigGAN,train
stable_diffusion_v_1_5\697_sdv5_00191.jpg,1,stable_diffusion_v_1_5,train
ADM\999_adm_190.jpg,1,ADM,train
stable_diffusion_v_1_5\757_sdv5_00060.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\090_sdv5_00064.jpg,1,stable_diffusion_v_1_5,train
BigGAN\312_biggan_00149.jpg,1,BigGAN,train
stable_diffusion_v_1_5\102_sdv5_00005.jpg,1,stable_diffusion_v_1_5,train
BigGAN\165_biggan_00142.jpg,1,BigGAN,train
Nature\n01774384_14041.JPEG,0,Nature,train
ADM\380_adm_191.jpg,1,ADM,train
BigGAN\341_biggan_00127.jpg,1,BigGAN,train
Nature\n01828970_1988.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00038324.JPEG,0,Nature,train
Nature\n01592084_4955.JPEG,0,Nature,train
Nature\n01775062_945.JPEG,0,Nature,train
stable_diffusion_v_1_5\477_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\407_sdv5_00007.jpg,1,stable_diffusion_v_1_5,train
BigGAN\353_biggan_00167.jpg,1,BigGAN,train
Nature\n01820546_5877.JPEG,0,Nature,train
ADM\311_adm_41.jpg,1,ADM,train
Nature\n02165456_11692.JPEG,0,Nature,train
ADM\228_adm_189.jpg,1,ADM,train
BigGAN\342_biggan_00189.jpg,1,BigGAN,train
ADM\385_adm_176.jpg,1,ADM,train
BigGAN\412_biggan_00075.jpg,1,BigGAN,train
stable_diffusion_v_1_5\066_sdv5_00017.jpg,1,stable_diffusion_v_1_5,train
BigGAN\242_biggan_00074.jpg,1,BigGAN,train
stable_diffusion_v_1_5\740_sdv5_00073.jpg,1,stable_diffusion_v_1_5,train
BigGAN\106_biggan_00177.jpg,1,BigGAN,train
stable_diffusion_v_1_5\586_sdv5_00001.jpg,1,stable_diffusion_v_1_5,train
ADM\681_adm_138.jpg,1,ADM,train
stable_diffusion_v_1_5\770_sdv5_00075.jpg,1,stable_diffusion_v_1_5,train
ADM\882_adm_163.jpg,1,ADM,train
stable_diffusion_v_1_5\586_sdv5_00083.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00022901.JPEG,0,Nature,train
stable_diffusion_v_1_5\036_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
Nature\n02013706_5417.JPEG,0,Nature,train
Nature\n01843383_9173.JPEG,0,Nature,train
stable_diffusion_v_1_5\234_sdv5_00048.jpg,1,stable_diffusion_v_1_5,train
ADM\960_adm_141.jpg,1,ADM,train
Nature\n01770393_3431.JPEG,0,Nature,train
stable_diffusion_v_1_5\887_sdv5_00034.jpg,1,stable_diffusion_v_1_5,train
BigGAN\542_biggan_00008.jpg,1,BigGAN,train
stable_diffusion_v_1_5\760_sdv5_00189.jpg,1,stable_diffusion_v_1_5,train
ADM\70_adm_59.jpg,1,ADM,train
stable_diffusion_v_1_5\244_sdv5_00081.jpg,1,stable_diffusion_v_1_5,train
ADM\505_adm_147.jpg,1,ADM,train
BigGAN\811_biggan_00059.jpg,1,BigGAN,train
BigGAN\416_biggan_00146.jpg,1,BigGAN,train
Nature\n01514668_14452.JPEG,0,Nature,train
Nature\n01773797_6674.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00036344.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00028491.JPEG,0,Nature,train
ADM\894_adm_187.jpg,1,ADM,train
ADM\629_adm_75.jpg,1,ADM,train
BigGAN\258_biggan_00109.jpg,1,BigGAN,train
BigGAN\878_biggan_00102.jpg,1,BigGAN,train
stable_diffusion_v_1_5\367_sdv5_00160.jpg,1,stable_diffusion_v_1_5,train
BigGAN\724_biggan_00189.jpg,1,BigGAN,train
Nature\n01773797_3923.JPEG,0,Nature,train
ADM\860_adm_85.jpg,1,ADM,train
Nature\n01592084_3853.JPEG,0,Nature,train
BigGAN\222_biggan_00035.jpg,1,BigGAN,train
Nature\n01532829_4090.JPEG,0,Nature,train
stable_diffusion_v_1_5\817_sdv5_00122.jpg,1,stable_diffusion_v_1_5,train
BigGAN\867_biggan_00052.jpg,1,BigGAN,train
Nature\ILSVRC2012_val_00010035.JPEG,0,Nature,train
ADM\947_adm_25.jpg,1,ADM,train
Nature\n01734418_15195.JPEG,0,Nature,train
ADM\260_adm_174.jpg,1,ADM,train
Nature\n01514668_4485.JPEG,0,Nature,train
ADM\395_adm_189.jpg,1,ADM,train
Nature\ILSVRC2012_val_00011414.JPEG,0,Nature,train
BigGAN\231_biggan_00190.jpg,1,BigGAN,train
BigGAN\038_biggan_00081.jpg,1,BigGAN,train
ADM\537_adm_110.jpg,1,ADM,train
ADM\637_adm_91.jpg,1,ADM,train
BigGAN\040_biggan_00039.jpg,1,BigGAN,train
BigGAN\304_biggan_00146.jpg,1,BigGAN,train
stable_diffusion_v_1_5\738_sdv5_00143.jpg,1,stable_diffusion_v_1_5,train
ADM\614_adm_153.jpg,1,ADM,train
Nature\n01833805_4499.JPEG,0,Nature,train
