image_path,label,generator,split
BigGAN\953_biggan_00140.jpg,1,BigGAN,train
Midjourney\253_midjourney_129.jpg,1,Midjourney,test
stable_diffusion_v_1_5\056_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
Nature\n01847000_5465.JPEG,0,Nature,train
Midjourney\813_midjourney_159.jpg,1,Midjourney,test
ADM\537_adm_137.jpg,1,ADM,train
glide\GLIDE_1000_200_04_406_glide_00088.jpg,1,glide,test
glide\GLIDE_1000_200_08_802_glide_00020.jpg,1,glide,test
glide\GLIDE_1000_200_09_915_glide_00084.jpg,1,glide,test
ADM\427_adm_174.jpg,1,ADM,train
VQDM\VQDM_1000_200_00_041_vqdm_00119.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_03_336_vqdm_00093.jpg,1,VQDM,validation
wukong\903_wukong_image83.jpg,1,wukong,test
ADM\999_adm_21.jpg,1,ADM,train
ADM\126_adm_123.jpg,1,ADM,train
Midjourney\457_midjourney_53.jpg,1,Midjourney,test
BigGAN\208_biggan_00035.jpg,1,BigGAN,train
Nature\n01820546_3928.JPEG,0,Nature,test
Nature\ILSVRC2012_val_00036892.JPEG,0,Nature,validation
BigGAN\238_biggan_00131.jpg,1,BigGAN,train
glide\GLIDE_1000_200_02_254_glide_00078.jpg,1,glide,test
stable_diffusion_v_1_5\559_sdv5_00161.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_06_699_glide_00074.jpg,1,glide,test
BigGAN\218_biggan_00070.jpg,1,BigGAN,train
wukong\41_wukong_image188.jpg,1,wukong,test
Nature\n01775062_8262.JPEG,0,Nature,train
BigGAN\995_biggan_00109.jpg,1,BigGAN,train
ADM\697_adm_164.jpg,1,ADM,train
wukong\445_wukong_image108.jpg,1,wukong,test
ADM\649_adm_62.jpg,1,ADM,train
wukong\31_wukong_image67.jpg,1,wukong,test
Nature\ILSVRC2012_val_00037039.JPEG,0,Nature,test
Nature\n02011460_2341.JPEG,0,Nature,train
ADM\225_adm_110.jpg,1,ADM,train
VQDM\VQDM_1000_200_02_283_vqdm_00035.jpg,1,VQDM,validation
wukong\461_wukong_image96.jpg,1,wukong,test
Midjourney\895_midjourney_80.jpg,1,Midjourney,test
ADM\818_adm_55.jpg,1,ADM,train
Nature\n01622779_4372.JPEG,0,Nature,train
BigGAN\472_biggan_00075.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_03_348_vqdm_00088.jpg,1,VQDM,validation
glide\GLIDE_1000_200_00_097_glide_00020.jpg,1,glide,test
stable_diffusion_v_1_5\764_sdv5_00187.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00003735.JPEG,0,Nature,test
Nature\n02012849_688.JPEG,0,Nature,test
Nature\n01582220_8379.JPEG,0,Nature,test
ADM\371_adm_19.jpg,1,ADM,train
Nature\n01833805_8090.JPEG,0,Nature,train
BigGAN\618_biggan_00179.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_02_201_vqdm_00048.jpg,1,VQDM,validation
Midjourney\981_midjourney_33.jpg,1,Midjourney,test
Midjourney\172_midjourney_91.jpg,1,Midjourney,test
Nature\n01820546_4303.JPEG,0,Nature,test
VQDM\VQDM_1000_200_04_494_vqdm_00134.jpg,1,VQDM,validation
glide\GLIDE_1000_200_05_585_glide_00079.jpg,1,glide,test
glide\GLIDE_1000_200_08_850_glide_00123.jpg,1,glide,test
BigGAN\692_biggan_00044.jpg,1,BigGAN,train
ADM\975_adm_21.jpg,1,ADM,train
VQDM\VQDM_1000_200_09_963_vqdm_00054.jpg,1,VQDM,validation
ADM\848_adm_131.jpg,1,ADM,train
Midjourney\643_midjourney_88.jpg,1,Midjourney,test
stable_diffusion_v_1_5\087_sdv5_00165.jpg,1,stable_diffusion_v_1_5,train
ADM\883_adm_5.jpg,1,ADM,train
stable_diffusion_v_1_5\034_sdv5_00002.jpg,1,stable_diffusion_v_1_5,train
BigGAN\634_biggan_00143.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_05_563_vqdm_00077.jpg,1,VQDM,validation
BigGAN\419_biggan_00081.jpg,1,BigGAN,train
BigGAN\736_biggan_00155.jpg,1,BigGAN,train
Nature\n01560419_771.JPEG,0,Nature,train
wukong\177_wukong_image198.jpg,1,wukong,test
VQDM\VQDM_1000_200_07_725_vqdm_00162.jpg,1,VQDM,validation
glide\GLIDE_1000_200_00_057_glide_00102.jpg,1,glide,test
Nature\n01968897_21813.JPEG,0,Nature,train
stable_diffusion_v_1_5\564_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
ADM\589_adm_104.jpg,1,ADM,train
stable_diffusion_v_1_5\976_sdv5_00069.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_09_920_vqdm_00044.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_01_108_vqdm_00008.jpg,1,VQDM,validation
wukong\819_wukong_image157.jpg,1,wukong,test
Nature\n01984695_4123.JPEG,0,Nature,train
ADM\498_adm_43.jpg,1,ADM,train
wukong\965_wukong_image4.jpg,1,wukong,test
ADM\492_adm_146.jpg,1,ADM,train
BigGAN\437_biggan_00102.jpg,1,BigGAN,train
Midjourney\174_midjourney_56.jpg,1,Midjourney,test
Nature\n01729977_7449.JPEG,0,Nature,test
Nature\ILSVRC2012_val_00022039.JPEG,0,Nature,train
ADM\459_adm_104.jpg,1,ADM,train
ADM\777_adm_91.jpg,1,ADM,train
wukong\425_wukong_image20.jpg,1,wukong,test
Nature\n01871265_292.JPEG,0,Nature,train
Nature\n01632458_2807.JPEG,0,Nature,test
stable_diffusion_v_1_5\582_sdv5_00066.jpg,1,stable_diffusion_v_1_5,train
Nature\n03938244_19715.JPEG,0,Nature,test
glide\GLIDE_1000_200_08_824_glide_00136.jpg,1,glide,test
VQDM\VQDM_1000_200_07_762_vqdm_00102.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00005663.JPEG,0,Nature,train
wukong\684_wukong_image55.jpg,1,wukong,test
Nature\n01775062_4483.JPEG,0,Nature,train
stable_diffusion_v_1_5\192_sdv5_00102.jpg,1,stable_diffusion_v_1_5,train
wukong\521_wukong_image120.jpg,1,wukong,test
Nature\n01735189_6242.JPEG,0,Nature,train
VQDM\VQDM_1000_200_02_263_vqdm_00143.jpg,1,VQDM,validation
glide\GLIDE_1000_200_09_921_glide_00193.jpg,1,glide,test
Nature\ILSVRC2012_val_00010810.JPEG,0,Nature,train
Nature\n02012849_5980.JPEG,0,Nature,train
VQDM\VQDM_1000_200_00_035_vqdm_00074.jpg,1,VQDM,validation
BigGAN\612_biggan_00162.jpg,1,BigGAN,train
stable_diffusion_v_1_5\004_sdv5_00066.jpg,1,stable_diffusion_v_1_5,train
Midjourney\422_midjourney_34.jpg,1,Midjourney,test
Nature\n01622779_1481.JPEG,0,Nature,train
VQDM\VQDM_1000_200_01_127_vqdm_00159.jpg,1,VQDM,validation
Nature\n01531178_16071.JPEG,0,Nature,train
VQDM\VQDM_1000_200_04_445_vqdm_00087.jpg,1,VQDM,validation
Nature\n01514668_14043.JPEG,0,Nature,train
BigGAN\905_biggan_00074.jpg,1,BigGAN,train
ADM\38_adm_153.jpg,1,ADM,train
Midjourney\674_midjourney_32.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_01_165_vqdm_00020.jpg,1,VQDM,validation
Nature\n01774384_3951.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_03_374_vqdm_00096.jpg,1,VQDM,validation
Midjourney\303_midjourney_9.jpg,1,Midjourney,test
Nature\n01843383_7519.JPEG,0,Nature,train
wukong\736_wukong_image48.jpg,1,wukong,test
BigGAN\789_biggan_00130.jpg,1,BigGAN,train
BigGAN\248_biggan_00137.jpg,1,BigGAN,train
wukong\561_wukong_image9.jpg,1,wukong,test
ADM\825_adm_61.jpg,1,ADM,train
Midjourney\325_midjourney_79.jpg,1,Midjourney,test
glide\GLIDE_1000_200_01_140_glide_00153.jpg,1,glide,test
VQDM\VQDM_1000_200_08_891_vqdm_00198.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_02_276_vqdm_00062.jpg,1,VQDM,validation
Midjourney\558_midjourney_90.jpg,1,Midjourney,test
stable_diffusion_v_1_5\381_sdv5_00022.jpg,1,stable_diffusion_v_1_5,train
Midjourney\828_midjourney_92.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00023607.JPEG,0,Nature,train
Midjourney\144_midjourney_75.jpg,1,Midjourney,test
BigGAN\751_biggan_00190.jpg,1,BigGAN,train
Nature\n01693334_1271.JPEG,0,Nature,train
stable_diffusion_v_1_5\670_sdv5_00082.jpg,1,stable_diffusion_v_1_5,train
Nature\n01833805_6350.JPEG,0,Nature,test
Nature\n01855672_10308.JPEG,0,Nature,validation
Nature\ILSVRC2012_val_00036971.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_05_571_vqdm_00153.jpg,1,VQDM,validation
Nature\n01770393_11120.JPEG,0,Nature,train
glide\GLIDE_1000_200_04_406_glide_00002.jpg,1,glide,test
Nature\n01729322_519.JPEG,0,Nature,validation
Nature\n01614925_9730.JPEG,0,Nature,train
stable_diffusion_v_1_5\101_sdv5_00068.jpg,1,stable_diffusion_v_1_5,train
Nature\n01924916_8700.JPEG,0,Nature,train
Nature\n01614925_12622.JPEG,0,Nature,train
BigGAN\030_biggan_00010.jpg,1,BigGAN,train
stable_diffusion_v_1_5\605_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_01_137_glide_00024.jpg,1,glide,test
stable_diffusion_v_1_5\335_sdv5_00072.jpg,1,stable_diffusion_v_1_5,train
Nature\n01667114_5838.JPEG,0,Nature,test
glide\GLIDE_1000_200_01_165_glide_00034.jpg,1,glide,test
VQDM\VQDM_1000_200_05_567_vqdm_00068.jpg,1,VQDM,validation
glide\GLIDE_1000_200_03_328_glide_00186.jpg,1,glide,test
wukong\773_wukong_image60.jpg,1,wukong,test
Midjourney\8_midjourney_84.jpg,1,Midjourney,test
ADM\101_adm_49.jpg,1,ADM,train
Midjourney\161_midjourney_168.jpg,1,Midjourney,test
glide\GLIDE_1000_200_05_527_glide_00021.jpg,1,glide,test
ADM\769_adm_7.jpg,1,ADM,train
BigGAN\628_biggan_00055.jpg,1,BigGAN,train
glide\GLIDE_1000_200_05_550_glide_00178.jpg,1,glide,test
VQDM\VQDM_1000_200_05_532_vqdm_00126.jpg,1,VQDM,validation
Nature\n01622779_2865.JPEG,0,Nature,train
wukong\201_wukong_image62.jpg,1,wukong,test
Nature\n01614925_5762.JPEG,0,Nature,validation
wukong\962_wukong_image24.jpg,1,wukong,test
Nature\n01667778_6114.JPEG,0,Nature,train
glide\GLIDE_1000_200_05_512_glide_00060.jpg,1,glide,test
Nature\n01819313_1184.JPEG,0,Nature,test
glide\GLIDE_1000_200_03_397_glide_00122.jpg,1,glide,test
ADM\487_adm_178.jpg,1,ADM,train
wukong\99_wukong_image198.jpg,1,wukong,test
glide\GLIDE_1000_200_06_652_glide_00002.jpg,1,glide,test
Nature\n01847000_15295.JPEG,0,Nature,test
wukong\871_wukong_image9.jpg,1,wukong,test
stable_diffusion_v_1_5\925_sdv5_00033.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\435_sdv5_00043.jpg,1,stable_diffusion_v_1_5,train
ADM\21_adm_74.jpg,1,ADM,train
BigGAN\594_biggan_00190.jpg,1,BigGAN,train
glide\GLIDE_1000_200_09_965_glide_00145.jpg,1,glide,test
BigGAN\474_biggan_00193.jpg,1,BigGAN,train
stable_diffusion_v_1_5\745_sdv5_00045.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\977_sdv5_00179.jpg,1,stable_diffusion_v_1_5,train
wukong\52_wukong_image105.jpg,1,wukong,test
glide\GLIDE_1000_200_04_447_glide_00122.jpg,1,glide,test
VQDM\VQDM_1000_200_01_137_vqdm_00172.jpg,1,VQDM,validation
Nature\n01773797_1396.JPEG,0,Nature,test
wukong\667_wukong_image188.jpg,1,wukong,test
Midjourney\399_midjourney_89.jpg,1,Midjourney,test
stable_diffusion_v_1_5\694_sdv5_00027.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_05_568_vqdm_00017.jpg,1,VQDM,validation
Nature\n01877812_10723.JPEG,0,Nature,train
glide\GLIDE_1000_200_00_092_glide_00104.jpg,1,glide,test
Nature\n02006656_1058.JPEG,0,Nature,train
Nature\n01819313_6402.JPEG,0,Nature,test
BigGAN\789_biggan_00101.jpg,1,BigGAN,train
Nature\n03770679_10242.JPEG,0,Nature,train
stable_diffusion_v_1_5\064_sdv5_00179.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_01_102_vqdm_00073.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_01_184_vqdm_00146.jpg,1,VQDM,validation
stable_diffusion_v_1_5\241_sdv5_00054.jpg,1,stable_diffusion_v_1_5,train
wukong\239_wukong_image33.jpg,1,wukong,test
stable_diffusion_v_1_5\959_sdv5_00109.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_02_226_vqdm_00073.jpg,1,VQDM,validation
glide\GLIDE_1000_200_00_057_glide_00113.jpg,1,glide,test
ADM\706_adm_39.jpg,1,ADM,train
Nature\n01560419_2529.JPEG,0,Nature,test
Midjourney\320_midjourney_45.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_08_813_vqdm_00188.jpg,1,VQDM,validation
ADM\30_adm_155.jpg,1,ADM,train
glide\GLIDE_1000_200_09_953_glide_00017.jpg,1,glide,test
Nature\n01775062_2005.JPEG,0,Nature,train
wukong\25_wukong_image188.jpg,1,wukong,test
VQDM\VQDM_1000_200_08_874_vqdm_00031.jpg,1,VQDM,validation
Midjourney\361_midjourney_46.jpg,1,Midjourney,test
stable_diffusion_v_1_5\275_sdv5_00102.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_09_947_vqdm_00039.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_09_928_vqdm_00159.jpg,1,VQDM,validation
stable_diffusion_v_1_5\898_sdv5_00053.jpg,1,stable_diffusion_v_1_5,train
ADM\344_adm_20.jpg,1,ADM,train
VQDM\VQDM_1000_200_00_020_vqdm_00020.jpg,1,VQDM,validation
Nature\n01560419_138.JPEG,0,Nature,test
wukong\17_wukong_image66.jpg,1,wukong,test
ADM\37_adm_34.jpg,1,ADM,train
wukong\321_wukong_image163.jpg,1,wukong,test
Nature\n01484850_25975.JPEG,0,Nature,test
ADM\163_adm_51.jpg,1,ADM,train
BigGAN\275_biggan_00086.jpg,1,BigGAN,train
BigGAN\617_biggan_00051.jpg,1,BigGAN,train
ADM\923_adm_187.jpg,1,ADM,train
Midjourney\502_midjourney_197.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_06_604_vqdm_00141.jpg,1,VQDM,validation
glide\GLIDE_1000_200_00_044_glide_00074.jpg,1,glide,test
BigGAN\137_biggan_00006.jpg,1,BigGAN,train
Nature\n02077923_6599.JPEG,0,Nature,test
glide\GLIDE_1000_200_09_998_glide_00115.jpg,1,glide,test
Midjourney\210_midjourney_54.jpg,1,Midjourney,test
glide\GLIDE_1000_200_06_603_glide_00126.jpg,1,glide,test
ADM\803_adm_50.jpg,1,ADM,train
wukong\77_wukong_image86.jpg,1,wukong,test
Nature\n04192698_42937.JPEG,0,Nature,train
stable_diffusion_v_1_5\911_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
Nature\n01847000_1127.JPEG,0,Nature,validation
stable_diffusion_v_1_5\842_sdv5_00043.jpg,1,stable_diffusion_v_1_5,train
Midjourney\391_midjourney_96.jpg,1,Midjourney,test
ADM\292_adm_7.jpg,1,ADM,train
Nature\n01531178_5555.JPEG,0,Nature,train
Nature\n02011460_3744.JPEG,0,Nature,train
Nature\n01950731_12478.JPEG,0,Nature,validation
Nature\n01582220_8796.JPEG,0,Nature,train
BigGAN\100_biggan_00043.jpg,1,BigGAN,train
stable_diffusion_v_1_5\450_sdv5_00001.jpg,1,stable_diffusion_v_1_5,train
BigGAN\500_biggan_00122.jpg,1,BigGAN,train
Midjourney\621_midjourney_72.jpg,1,Midjourney,test
BigGAN\899_biggan_00068.jpg,1,BigGAN,train
stable_diffusion_v_1_5\971_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
Midjourney\1_midjourney_88.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00018692.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_09_967_vqdm_00024.jpg,1,VQDM,validation
wukong\347_wukong_image171.jpg,1,wukong,test
glide\GLIDE_1000_200_05_539_glide_00043.jpg,1,glide,test
VQDM\VQDM_1000_200_02_223_vqdm_00028.jpg,1,VQDM,validation
stable_diffusion_v_1_5\288_sdv5_00017.jpg,1,stable_diffusion_v_1_5,train
Midjourney\554_midjourney_114.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_04_413_vqdm_00016.jpg,1,VQDM,validation
BigGAN\596_biggan_00026.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_07_763_vqdm_00035.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00007215.JPEG,0,Nature,train
Midjourney\596_midjourney_88.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00002679.JPEG,0,Nature,test
ADM\661_adm_174.jpg,1,ADM,train
Nature\n01632458_5976.JPEG,0,Nature,test
Nature\n02028035_8987.JPEG,0,Nature,train
BigGAN\809_biggan_00055.jpg,1,BigGAN,train
Nature\n01484850_22221.JPEG,0,Nature,validation
glide\GLIDE_1000_200_01_112_glide_00109.jpg,1,glide,test
Nature\n01833805_6392.JPEG,0,Nature,test
Nature\n01560419_6573.JPEG,0,Nature,train
Midjourney\321_midjourney_33.jpg,1,Midjourney,test
ADM\653_adm_174.jpg,1,ADM,train
wukong\267_wukong_image100.jpg,1,wukong,test
glide\GLIDE_1000_200_06_635_glide_00073.jpg,1,glide,test
wukong\245_wukong_image19.jpg,1,wukong,test
stable_diffusion_v_1_5\254_sdv5_00159.jpg,1,stable_diffusion_v_1_5,train
BigGAN\279_biggan_00108.jpg,1,BigGAN,train
ADM\561_adm_34.jpg,1,ADM,train
VQDM\VQDM_1000_200_03_321_vqdm_00096.jpg,1,VQDM,validation
stable_diffusion_v_1_5\465_sdv5_00180.jpg,1,stable_diffusion_v_1_5,train
ADM\990_adm_126.jpg,1,ADM,train
stable_diffusion_v_1_5\222_sdv5_00100.jpg,1,stable_diffusion_v_1_5,train
Nature\n01847000_7290.JPEG,0,Nature,train
stable_diffusion_v_1_5\554_sdv5_00012.jpg,1,stable_diffusion_v_1_5,train
Nature\n01985128_14037.JPEG,0,Nature,test
Midjourney\820_midjourney_160.jpg,1,Midjourney,test
stable_diffusion_v_1_5\531_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
wukong\433_wukong_image108.jpg,1,wukong,test
Midjourney\278_midjourney_88.jpg,1,Midjourney,test
Nature\n02013706_5853.JPEG,0,Nature,train
BigGAN\436_biggan_00143.jpg,1,BigGAN,train
Midjourney\687_midjourney_80.jpg,1,Midjourney,test
Nature\n01855672_8817.JPEG,0,Nature,train
glide\GLIDE_1000_200_00_054_glide_00127.jpg,1,glide,test
BigGAN\711_biggan_00000.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_05_596_vqdm_00171.jpg,1,VQDM,validation
glide\GLIDE_1000_200_01_189_glide_00045.jpg,1,glide,test
Nature\n01833805_11842.JPEG,0,Nature,train
Midjourney\877_midjourney_42.jpg,1,Midjourney,test
glide\GLIDE_1000_200_00_050_glide_00102.jpg,1,glide,test
Nature\n01943899_28404.JPEG,0,Nature,validation
BigGAN\609_biggan_00127.jpg,1,BigGAN,train
Nature\n02011460_1482.JPEG,0,Nature,test
BigGAN\559_biggan_00165.jpg,1,BigGAN,train
Nature\n01773797_5889.JPEG,0,Nature,validation
glide\GLIDE_1000_200_00_092_glide_00035.jpg,1,glide,test
glide\GLIDE_1000_200_03_389_glide_00014.jpg,1,glide,test
glide\GLIDE_1000_200_04_402_glide_00039.jpg,1,glide,test
ADM\93_adm_43.jpg,1,ADM,train
BigGAN\237_biggan_00040.jpg,1,BigGAN,train
Nature\n01734418_4657.JPEG,0,Nature,train
stable_diffusion_v_1_5\227_sdv5_00058.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_03_387_glide_00188.jpg,1,glide,test
stable_diffusion_v_1_5\533_sdv5_00121.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_01_157_glide_00162.jpg,1,glide,test
Nature\ILSVRC2012_val_00048969.JPEG,0,Nature,train
VQDM\VQDM_1000_200_06_645_vqdm_00035.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_01_166_vqdm_00196.jpg,1,VQDM,validation
wukong\293_wukong_image14.jpg,1,wukong,test
wukong\361_wukong_image14.jpg,1,wukong,test
Nature\n01514859_12197.JPEG,0,Nature,train
Midjourney\87_midjourney_88.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_00_015_vqdm_00072.jpg,1,VQDM,validation
stable_diffusion_v_1_5\876_sdv5_00160.jpg,1,stable_diffusion_v_1_5,train
Nature\n01773157_3254.JPEG,0,Nature,train
VQDM\VQDM_1000_200_09_995_vqdm_00026.jpg,1,VQDM,validation
Nature\n02051845_14591.JPEG,0,Nature,validation
wukong\235_wukong_image191.jpg,1,wukong,test
ADM\151_adm_34.jpg,1,ADM,train
Midjourney\689_midjourney_101.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_03_354_vqdm_00096.jpg,1,VQDM,validation
BigGAN\428_biggan_00170.jpg,1,BigGAN,train
stable_diffusion_v_1_5\484_sdv5_00094.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\333_sdv5_00027.jpg,1,stable_diffusion_v_1_5,train
wukong\511_wukong_image120.jpg,1,wukong,test
glide\GLIDE_1000_200_04_413_glide_00134.jpg,1,glide,test
stable_diffusion_v_1_5\437_sdv5_00183.jpg,1,stable_diffusion_v_1_5,train
Nature\n01775062_4540.JPEG,0,Nature,train
VQDM\VQDM_1000_200_02_265_vqdm_00074.jpg,1,VQDM,validation
Nature\n01829413_2266.JPEG,0,Nature,test
Midjourney\468_midjourney_96.jpg,1,Midjourney,test
BigGAN\621_biggan_00074.jpg,1,BigGAN,train
wukong\11_wukong_image67.jpg,1,wukong,test
BigGAN\217_biggan_00143.jpg,1,BigGAN,train
Midjourney\677_midjourney_197.jpg,1,Midjourney,test
wukong\395_wukong_image185.jpg,1,wukong,test
wukong\321_wukong_image108.jpg,1,wukong,test
Nature\n01833805_12023.JPEG,0,Nature,validation
BigGAN\026_biggan_00175.jpg,1,BigGAN,train
Nature\n01677366_34395.JPEG,0,Nature,validation
Midjourney\744_midjourney_125.jpg,1,Midjourney,test
stable_diffusion_v_1_5\240_sdv5_00009.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_06_617_vqdm_00039.jpg,1,VQDM,validation
wukong\265_wukong_image28.jpg,1,wukong,test
stable_diffusion_v_1_5\895_sdv5_00028.jpg,1,stable_diffusion_v_1_5,train
Nature\n01820546_606.JPEG,0,Nature,train
wukong\987_wukong_image98.jpg,1,wukong,test
glide\GLIDE_1000_200_06_619_glide_00165.jpg,1,glide,test
VQDM\VQDM_1000_200_01_163_vqdm_00074.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00047047.JPEG,0,Nature,train
wukong\298_wukong_image188.jpg,1,wukong,test
Midjourney\323_midjourney_66.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_00_091_vqdm_00183.jpg,1,VQDM,validation
glide\GLIDE_1000_200_04_489_glide_00171.jpg,1,glide,test
wukong\239_wukong_image97.jpg,1,wukong,test
Nature\n01795545_6808.JPEG,0,Nature,train
Nature\n01693334_1389.JPEG,0,Nature,test
BigGAN\131_biggan_00037.jpg,1,BigGAN,train
stable_diffusion_v_1_5\321_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_04_403_glide_00126.jpg,1,glide,test
Nature\ILSVRC2012_val_00042302.JPEG,0,Nature,validation
BigGAN\119_biggan_00061.jpg,1,BigGAN,train
ADM\244_adm_101.jpg,1,ADM,train
glide\GLIDE_1000_200_02_294_glide_00082.jpg,1,glide,test
Nature\n01774384_5071.JPEG,0,Nature,test
Nature\n02013706_6779.JPEG,0,Nature,train
Nature\n02006656_11217.JPEG,0,Nature,train
ADM\575_adm_134.jpg,1,ADM,train
stable_diffusion_v_1_5\756_sdv5_00119.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_08_821_vqdm_00002.jpg,1,VQDM,validation
glide\GLIDE_1000_200_07_749_glide_00039.jpg,1,glide,test
stable_diffusion_v_1_5\349_sdv5_00073.jpg,1,stable_diffusion_v_1_5,train
Nature\n01537544_6303.JPEG,0,Nature,train
VQDM\VQDM_1000_200_06_611_vqdm_00143.jpg,1,VQDM,validation
ADM\696_adm_130.jpg,1,ADM,train
Nature\n02037110_6815.JPEG,0,Nature,test
stable_diffusion_v_1_5\093_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_09_917_vqdm_00030.jpg,1,VQDM,validation
glide\GLIDE_1000_200_05_511_glide_00007.jpg,1,glide,test
ADM\25_adm_124.jpg,1,ADM,train
glide\GLIDE_1000_200_07_700_glide_00074.jpg,1,glide,test
glide\GLIDE_1000_200_08_801_glide_00005.jpg,1,glide,test
stable_diffusion_v_1_5\967_sdv5_00084.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\622_sdv5_00020.jpg,1,stable_diffusion_v_1_5,train
Nature\n01806143_911.JPEG,0,Nature,test
stable_diffusion_v_1_5\659_sdv5_00186.jpg,1,stable_diffusion_v_1_5,train
Nature\n01677366_11288.JPEG,0,Nature,validation
BigGAN\023_biggan_00143.jpg,1,BigGAN,train
Nature\n01756291_17734.JPEG,0,Nature,train
wukong\337_wukong_image61.jpg,1,wukong,test
Midjourney\694_midjourney_144.jpg,1,Midjourney,test
Nature\n01806143_14423.JPEG,0,Nature,train
VQDM\VQDM_1000_200_07_735_vqdm_00096.jpg,1,VQDM,validation
glide\GLIDE_1000_200_06_633_glide_00010.jpg,1,glide,test
stable_diffusion_v_1_5\921_sdv5_00063.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00033858.JPEG,0,Nature,train
Midjourney\584_midjourney_93.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_04_489_vqdm_00117.jpg,1,VQDM,validation
Nature\n02011460_6042.JPEG,0,Nature,train
wukong\459_wukong_image114.jpg,1,wukong,test
Nature\n01924916_5756.JPEG,0,Nature,train
stable_diffusion_v_1_5\437_sdv5_00182.jpg,1,stable_diffusion_v_1_5,train
wukong\781_wukong_image155.jpg,1,wukong,test
wukong\966_wukong_image123.jpg,1,wukong,test
VQDM\VQDM_1000_200_03_355_vqdm_00127.jpg,1,VQDM,validation
wukong\666_wukong_image133.jpg,1,wukong,test
wukong\697_wukong_image51.jpg,1,wukong,test
Nature\n01498041_22996.JPEG,0,Nature,train
Nature\n01582220_10158.JPEG,0,Nature,validation
stable_diffusion_v_1_5\012_sdv5_00153.jpg,1,stable_diffusion_v_1_5,train
Midjourney\217_midjourney_100.jpg,1,Midjourney,test
Nature\n01632777_15327.JPEG,0,Nature,test
Nature\n01592084_7530.JPEG,0,Nature,train
Midjourney\130_midjourney_48.jpg,1,Midjourney,test
wukong\268_wukong_image83.jpg,1,wukong,test
stable_diffusion_v_1_5\208_sdv5_00077.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_07_748_glide_00127.jpg,1,glide,test
wukong\477_wukong_image9.jpg,1,wukong,test
Nature\ILSVRC2012_val_00032235.JPEG,0,Nature,train
